iata_code,local_code,name,latitude_deg,longitude_deg,elevation_ft,type,local_region,country_name
AEA,,Abemama Airport,0.490833,173.828995,8.0,small_airport,G,Kiribati
OGO,,Abengourou Airport,6.715559959411621,-3.4702799320220947,676.0,small_airport,CM,Côte d'Ivoire
,,Aberdeen Airport,-18.195092,32.675326,4495.0,small_airport,MA,Zimbabwe
,94WA,Wishkah River Ranch Airport,47.084282,-123.773067,36.0,small_airport,WA,United States
,,Netherley Private Airstrip,57.05228,-2.2652,,small_airport,SCT,United Kingdom
,30SD,Barber Field,45.504811,-98.595539,1380.0,small_airport,SD,United States
,SD32,Braun Airport,45.434722,-98.444305,1305.0,small_airport,SD,United States
,,Aberdeen Airport,-28.06763,150.641656,971.0,small_airport,QLD,Australia
,,Abergavenny Airstrip,51.795023,-2.994372,,small_airport,WLS,United Kingdom
,,Aberporth Airport,52.1152992249,-4.556940078739999,428.0,small_airport,WLS,United Kingdom
,,Abhar Flight School Airport,36.13005,49.19908,5223.0,small_airport,19,Iran
,,Abie Sky Ranch Airport,41.368005,-96.949768,1440.0,closed,NE,United States
,82TS,Elmdale Airpark,32.450872,-99.648785,1775.0,small_airport,TX,United States
,35TX,Flying B Ranch Airstrip,32.483972,-99.825912,1750.0,small_airport,TX,United States
,,Zimmerle Airport,32.270401,-99.5979,2057.0,closed,TX,United States
,TX00,Abilene Executive Airpark,32.44889831542969,-99.62000274658205,1822.0,small_airport,TX,United States
,,Portlock Airfield,32.526501,-99.6129,1780.0,closed,TX,United States
,32VA,Old South Aerodrome,36.677778,-81.928722,1970.0,small_airport,VA,United States
,IL01,Wolford's Airport,40.7925,-90.438202,720.0,small_airport,IL,United States
,,Ghost Ranch Strip,36.302799,-106.487999,6440.0,closed,NM,United States
,LA07,Price Ultralightport,30.51749992370605,-90.00830078125,50.0,small_airport,LA,United States
,,Gharyan International Airport,31.943495,13.159046,,small_airport,JG,Libya
,,Aboge Airstrip,-6.0634,139.267,53.0,small_airport,PS,Indonesia
,,Abong M'bang Airport,3.9670000076293945,13.199999809265137,2297.0,small_airport,ES,Cameroon
,,Sagpangan Airport,9.51026,118.55405,187.0,small_airport,PLW,Philippines
AOD,,Abou-Deïa Airport,11.4773,19.2874,1592.0,small_airport,SA,Chad
,SLU,Santa Lucía Airport,8.043373,-73.211586,4720.0,small_airport,NSA,Colombia
,,Fazenda 4 Amigos Airport,-9.409722,-49.668333,604.0,small_airport,TO,Brazil
,,Abri Airport,20.77819,30.3489,692.0,small_airport,01,Sudan
EAB,,Abs Airport,16.010983,43.176771,651.0,small_airport,SN,Yemen
,ND07,Punton Private Airport,47.00279998779297,-97.4072036743164,1105.0,small_airport,ND,United States
,,Fukuda Nishidai Airfield,34.50577,131.59634,,small_airport,35,Japan
,,Abu Al Abyad Airfield,24.182347,53.867532,20.0,small_airport,AZ,United Arab Emirates
,,Jabal Burqat Karkor Airport,19.60021,33.32162,1097.0,small_airport,04,Sudan
,,Abu Hamad Airport,19.56507,33.31448,1086.0,small_airport,04,Sudan
AUE,,Abu Rudes Airport,28.904764,33.193817,43.0,small_airport,JS,Egypt
,,Al Muhammadi Airport,33.44088,42.913307,,small_airport,AN,Iraq
,,Abu Airport,-19.4159,22.5526,3170.0,small_airport,NW,Botswana
,,Abumumbazi Airport,3.695793,22.150068,1499.0,small_airport,EQ,Democratic Republic of the Congo
,RO0016,Fazenda Santa Cármen Airstrip,-9.719693,-65.144742,400.0,small_airport,RO,Brazil
,,Abyy Airport,68.400997,145.094419,,small_airport,SA,Russia
,ACI,El Monasterio Airport,8.944722,-73.258333,745.0,small_airport,CES,Colombia
,ACS,Quebraditas Airport,3.945278,-73.536667,1119.0,small_airport,MET,Colombia
,,Fazenda Santa Maria Airport,-4.646389,-47.233334,1077.0,small_airport,MA,Brazil
,,Frisama Açailândia Airport,-4.940974,-47.461796,926.0,closed,MA,Brazil
,MA0030,Simasa Airport,-4.870714,-47.390409,656.0,small_airport,MA,Brazil
,MA0120,Fazenda São Pedro Airstrip,-4.8875,-47.220556,932.0,small_airport,MA,Brazil
,RLA,La Azufrosa Airport,28.1019,-102.1963,3770.0,small_airport,COA,Mexico
,EGI,El Gilgal Airport,8.190978,-77.078646,89.0,small_airport,CHO,Colombia
GGL,GGL,Gilgal Airport,8.190674,-77.078576,148.0,small_airport,CHO,Colombia
ACD,ACD,Alcides Fernández Airport,8.497847,-77.274106,50.0,small_airport,CHO,Colombia
,ACP,Acaponeta Airport,22.4832,-105.4118,70.0,small_airport,NAY,Mexico
,,Palmares Airport,-2.2602779865265,-48.598331451416,218.0,small_airport,PA,Brazil
,,Chave de Ouro Airstrip,-4.20618,-38.682795,285.0,small_airport,CE,Brazil
,,Acarí Airbase Airport,-15.5,-74.66667175292969,540.0,small_airport,ARE,Peru
ARF,ARF,Acaricuara Airport,0.533333,-70.133333,587.0,small_airport,VAU,Colombia
,,Accord Airport,41.80114,-74.21477,271.0,small_airport,NY,United States
,RS0128,Roso Airport,-31.73442,-54.089186,541.0,small_airport,RS,Brazil
,,Labadle Airport,18.448699951171875,-67.0625991821289,540.0,small_airport,U-A,Puerto Rico
,,Acensa Airport,13.243481,-87.341427,42.0,small_airport,CH,Honduras
,,Tolquien Airport,-42.4494018555,-73.5246963501,551.0,small_airport,LL,Chile
ACU,,Achutupu Airport,9.188481,-77.994153,10.0,small_airport,GY,Panama
,75TA,Coleman Cattle Company Nr 1 Airport,32.5343017578125,-101.7249984741211,2820.0,small_airport,TX,United States
,4C7,Ackley Municipal Airport,42.547079,-93.033271,1070.0,small_airport,IA,United States
,,Bridge Farm Airstrip,52.64829,1.57163,,small_airport,ENG,United Kingdom
,,Acme Airport,51.456402,-113.514999,3035.0,closed,AB,Canada
,WA12,Acme Field,48.71356,-122.195926,301.0,small_airport,WA,United States
,,Aconchi Airport,29.8356,-110.2239,2041.0,small_airport,SON,Mexico
,,Fazenda Boa Vista Airport,-15.089444160461426,-56.37333297729492,688.0,small_airport,MT,Brazil
,,Campo di Volo Acquasparta,42.6841667,12.5527778,,small_airport,55,Italy
,ALACQ,Aviosuperficie Acqui Terme,44.677488,8.50124,430.0,small_airport,21,Italy
,,Fazenda Caçapava Airport,-17.575001,-50.174997,1918.0,small_airport,GO,Brazil
,GO0201,Fazenda Francês Airport,-17.314771,-50.424987,2210.0,small_airport,GO,Brazil
,,Fazenda Sete Ilhas Airport,-17.634166717529,-50.470554351807,1720.0,small_airport,GO,Brazil
,02ME,Nadeau's Airfield,43.537467,-70.930685,700.0,small_airport,ME,United States
,ME89,Buzzy's Field,43.608792,-70.972149,650.0,small_airport,ME,United States
,,Marshall Field,39.643101,-85.981697,800.0,closed,IN,United States
,RN0003,Açu Airport,-5.59505,-36.960899,364.0,small_airport,RN,Brazil
DHL,DHL,Ad-Dali Airport,13.73846,44.72719,,small_airport,DA,Yemen
,3OK0,Valley Airport,34.70500183105469,-96.57669830322266,780.0,small_airport,OK,United States
,MN01,Hammars Farm Airport,47.277814,-96.614012,886.0,small_airport,MN,United States
,OK80,Thomas Ranch Airport,34.72869873046875,-96.6010971069336,811.0,small_airport,OK,United States
,0D7,Ada Airport,40.79059982299805,-83.8291015625,949.0,small_airport,OH,United States
,2MI5,Somerville Airport,42.941727,-85.485112,660.0,small_airport,MI,United States
,,Adaba Airport,7.022953,39.273162,7896.0,small_airport,OR,Ethiopia
AAD,,Adado Airport,6.095802,46.6375,1001.0,small_airport,GA,Somalia
,IA43,Stagecoach Airport,41.6052,-94.6161778,1395.0,small_airport,IA,United States
AOM,,Adam Airport,22.4919444444,57.3838888889,1075.0,small_airport,DA,Oman
,,Usina Branco Peres Airport,-21.4869441986084,-51.02555465698242,1335.0,small_airport,SP,Brazil
,SP0046,Everaldo Moras Barreto Airport,-21.696275,-51.097509,1394.0,small_airport,SP,Brazil
,,Adaminaby Airport,-35.997799,148.796005,3346.0,small_airport,NSW,Australia
,,Adamova Airstrip,56.566385,27.347882,,small_airport,077,Latvia
,95TN,Blue Ridge Field,36.526583,-87.172806,525.0,small_airport,TN,United States
,,Rothrock Field,45.745606,-118.62505,1450.0,closed,OR,United States
,,Butterville Airport,43.843399,-76.094704,510.0,closed,NY,United States
AEE,,Adareil Airport,10.053611,32.959444,1301.0,small_airport,23,South Sudan
,,Adavale Airfield,-25.894945,144.569827,814.0,small_airport,QLD,Australia
,,Ādaži Airfield,57.098598,24.2658,8.0,small_airport,011,Latvia
,,Daniel Airport,30.355631,-91.275771,18.0,closed,LA,United States
,,Lideta Army Airport,9.003685,38.725498,7749.0,small_airport,AA,Ethiopia
,2A8,Addison Municipal Airport,34.217038,-87.158353,786.0,small_airport,AL,United States
,2NY7,Towner Farm Airport,42.12149810791016,-77.2114028930664,1248.0,small_airport,NY,United States
,PS27,Juergensen Airpark and Maritime Facility Airport,39.73139953613281,-79.375,1890.0,small_airport,PA,United States
,VT09,Spencer Airport,44.11360168457031,-73.29029846191406,310.0,small_airport,VT,United States
,VT11,Ass-Pirin Acres Airport,44.06869888305664,-73.37339782714844,130.0,small_airport,VT,United States
,WA57,Bluecreek Airport,48.31389999389648,-117.83999633789062,1740.0,small_airport,WA,United States
,2IA7,Jungmanns Landing,41.568454,-93.980806,914.0,small_airport,IA,United States
,47OR,Mc Ranch Airport,42.1649017334,-119.904998779,4555.0,small_airport,OR,United States
,,Adelaide Airport,-32.6831016541,26.2942008972,1955.0,closed,EC,South Africa
,,Adelaide River Airfield,-13.232564,131.137481,,small_airport,NT,Australia
,,El Mirage Valley Landing Strip,34.68552,-117.6367,2897.0,small_airport,CA,United States
,,Evans Airstrip,34.65877,-117.63597,2858.0,small_airport,CA,United States
,,Hamilton Airstrip,34.65574,-117.63375,2851.0,small_airport,CA,United States
,,Plato East Airstrip,34.61195,-117.56802,2874.0,small_airport,CA,United States
,,Flying J Ranch Airport,34.63041,-117.61809,2848.0,small_airport,CA,United States
,,Tadgyro Gyroport,34.65033,-117.63834,2848.0,small_airport,CA,United States
,,Snow Airstrip,34.64828,-117.63748,2844.0,small_airport,CA,United States
,,El Mirage Auxiliary Airfield,34.64404,-117.59592,2838.0,small_airport,CA,United States
,,Bella Vista Airport,34.62758,-117.64694,2854.0,small_airport,CA,United States
,52CL,Adelanto Airport,34.537498474121,-117.46099853516,3075.0,small_airport,CA,United States
,11CL,Hansen Airport,34.630001068115234,-117.65299987792967,2885.0,small_airport,CA,United States
,0CL1,Krey Field Airport,34.5694007874,-117.555999756,3042.0,small_airport,CA,United States
,,Großes Moor Airfield,52.5359,10.02,143.0,small_airport,NI,Germany
,,Aeródromo forestal de Ademuz,40.091464,-1.210474,3970.0,small_airport,VC,Spain
,,Adícora Airport,11.936079,-69.811965,7.0,small_airport,I,Venezuela
,,Zelten C6 Airstrip,28.959621,19.771146,486.0,small_airport,WA,Libya
,,Adjumani Airport,3.339239,31.763854,2611.0,small_airport,N,Uganda
,,Mc Creless Farm Airport,29.371099,-98.231697,600.0,closed,TX,United States
,,Home Farm Airstrip,52.10795,-1.71938,,small_airport,ENG,United Kingdom
,,Adok Airport,8.20699,30.29131,,small_airport,22,South Sudan
,,Punta Mejillón Airport,-40.98547,-64.17166,83.0,small_airport,R,Argentina
,,Adré Airport,13.481042,22.179734,2582.0,small_airport,OD,Chad
,46XS,Canadian River Ranch Airport,35.402675,-102.807605,3839.0,small_airport,TX,United States
,MU07,Angle Bar M Airport,38.39469909667969,-94.3102035522461,900.0,small_airport,MO,United States
,SNAH,Araguari AirportAdustina Airport,-10.5809,-38.088799,892.0,small_airport,BA,Brazil
,30NC,Happy Bottom Airport,36.04859924316406,-80.45690155029297,705.0,small_airport,NC,United States
,6NC8,Marchmont Plantation Airpark,35.938201904296875,-80.3844985961914,730.0,small_airport,NC,United States
,,Hadfold Farm Airstrip UL,51.0022,-0.4606,,small_airport,ENG,United Kingdom
VBA,,Ann Airport,19.769199,94.0261,74.0,small_airport,16,Myanmar
,,Aerodromul Geamăna,44.8162779,24.8941665,,small_airport,AG,Romania
,ZB1Y,Afipsky Airport,44.8544,38.8224,92.0,small_airport,KDA,Russia
,,Afmadow Airport,0.53769,42.05637,79.0,small_airport,JH,Somalia
,PE0016,Recanto dos Mouras Airport,-7.764304,-37.596003,1844.0,small_airport,PE,Brazil
,,Afogados da Ingazeira Airport,-7.7236108779907,-37.61888885498,1844.0,small_airport,PE,Brazil
,,Afrânio Airport,-8.6105556488037,-41.0002784729,1703.0,small_airport,PE,Brazil
,,Teramiranda Airport,36.608398,-94.872498,793.0,closed,OK,United States
,8NY3,North Fork Airport,42.268699645996094,-75.55970001220703,1455.0,small_airport,NY,United States
,MY35,Walker Field,44.93349838256836,-92.81770324707033,902.0,small_airport,MN,United States
,,Afuá Municipal Airport,-0.1581,-50.3881,6.0,small_airport,PA,Brazil
,,Niger Air Base 201,16.95575,8.01861,1667.0,small_airport,1,Niger
,,Jose Paredes Airbase,18.402542,120.666339,,small_airport,ILN,Philippines
,CO25,Metrogro Farm Airport,39.494857,-103.727361,5240.0,small_airport,CO,United States
,,Agathazell Airfield,47.553,10.2731,2383.0,small_airport,BY,Germany
EWE,,Ewer Asmat Airport,-5.496185,138.078361,27.0,small_airport,PS,Indonesia
,,Agats Airport,-5.543288,138.134911,17.0,small_airport,PS,Indonesia
,,Agdenes Airfield Breivika,63.628887,9.72749996,260.0,small_airport,50,Norway
,,Aginskoye Airport,55.26599884033203,94.86000061035156,,small_airport,KYA,Russia
,,Agjabedi Airport,40.022291,47.44935,,small_airport,AGC,Azerbaijan
,,Campo di Volo Agnedo,46.0447222,11.5419444,,small_airport,32,Italy
,,Agnes Water private Airport,-24.20224,151.8925,60.0,small_airport,QLD,Australia
,,private airfield agnes waters,-24.238316,151.862394,,small_airport,QLD,Australia
,,private runway agnes waters,-24.29885,151.785468,,small_airport,QLD,Australia
,OR74,Winkle Bar Airport,42.701677,-123.806412,450.0,small_airport,OR,United States
AGW,,Agnew Airport,-12.1456,142.149369,160.0,small_airport,QLD,Australia
,CMB2,Meadowbank Airport,65.0246615457,-96.0686588287,475.0,small_airport,NU,Canada
,,Agordat Airport,15.53783,37.855481,,small_airport,GB,Eritrea
,AGU,Agotu Airstrip,-6.5,145.241388889,5675.0,small_airport,EHG,Papua New Guinea
,,Agounit Airport,22.20343,-13.14609,,small_airport,U-A,Western Sahara
,,Agoy Airfield,44.138929,39.028943,,small_airport,KDA,Russia
,,Schoolcraft Airport,38.416698,-95.516899,1165.0,closed,KS,United States
,AGFAV,Aviosuperficie Agrigento,37.247222,13.654722,167.0,small_airport,82,Italy
,,Dhokimion Airfield,38.613696,21.392955,154.0,small_airport,G,Greece
,,Finca 12 Airport,15.269722,-87.902779,116.0,closed,YO,Honduras
,,Marcos Perez Airport,15.284682,-87.885518,115.0,small_airport,YO,Honduras
,MT0123,Fazenda Couto Magalhães Airport,-13.994372,-52.933202,1378.0,small_airport,MT,Brazil
,MT0346,Fazenda Cocal II Airport,-12.801944,-52.607777,1004.0,small_airport,MT,Brazil
GGB,,Olhos D`água Airport,-14.019444,-52.152222,1506.0,small_airport,MT,Brazil
,,Fazenda Sete de Setembro Airport,-13.880673,-52.400002,1066.0,small_airport,MT,Brazil
,,Fazenda Córrego Fundo Airport,-13.736944,-52.589443,1207.0,small_airport,MT,Brazil
,,Fazenda Xaimite Airport,-14.0966672897,-52.9019432068,1601.0,small_airport,MT,Brazil
,MT0768,Fazenda Estrela do Norte - Agroterenas Airport,-13.722581,-53.092983,1204.0,small_airport,MT,Brazil
,MT0865,Aero Jerusalém Airport,-14.114444,-52.191667,1473.0,small_airport,MT,Brazil
,MT0617,Fazenda Córrego Fundo Airport,-13.730606,-52.69571,1434.0,small_airport,MT,Brazil
,MT0484,Fazenda Tunica Airport,-14.071369,-52.038982,974.0,small_airport,MT,Brazil
,MT0786,Fazenda Jucarama Airstrip,-14.096057,-52.690872,1411.0,small_airport,MT,Brazil
,MS0605,Fazenda Cambará Airstrip,-20.138056,-52.978333,1234.0,small_airport,MS,Brazil
,MS0606,Fazenda Santa Joana Airports,-20.181194,-52.979625,1430.0,small_airport,MS,Brazil
,MS0664,Fazenda Pontal Airstrip,-19.680229,-52.894262,1598.0,small_airport,MS,Brazil
,MS0130,Fazenda Figueira II Airport,-20.167285,-53.070656,1355.0,small_airport,MS,Brazil
,,Fazenda Jatiuca Airport,-20.169721603394,-52.933055877686,1601.0,small_airport,MS,Brazil
,,Fazenda São Francisco Airport,-19.3808326721,-53.0416679382,1099.0,closed,MS,Brazil
,,Fazenda Ponto de Apoio Airport,-20.4665,-52.688,1270.0,small_airport,MS,Brazil
,MS0023,Fazenda Itau Airport,-19.4685,-52.6214,1516.0,small_airport,MS,Brazil
,,Fazenda Santa Rosa Airport,-20.316389083862305,-52.73333358764648,1476.0,small_airport,MS,Brazil
,,Fazenda Progresso Airport,-19.72638893127441,-52.85139083862305,1650.0,small_airport,MS,Brazil
,,Fazenda São João Airport,-19.257221221923828,-52.89638900756836,1575.0,small_airport,MS,Brazil
,MS0425,Fazenda Três Marias Airport,-19.503125,-53.049556,1821.0,small_airport,MS,Brazil
,,Fazenda Modelo Airport,-19.31555557250977,-52.97666549682617,2041.0,small_airport,MS,Brazil
,,PCH Buriti Airport,-19.341110229492188,-52.68944549560547,1581.0,small_airport,MS,Brazil
,,Fazenda São José do Cangalha Airport,-19.515556335449,-52.604721069336,1201.0,small_airport,MS,Brazil
,,Fazenda Nossa Senhora da Muxima Airport,-19.587221,-52.951942,1532.0,small_airport,MS,Brazil
,,Fazenda Cachoeira Preta Airport,-20.02138900756836,-53.21611022949219,1083.0,small_airport,MS,Brazil
,,Fazenda Água Comprida Airport,-19.94694328308105,-48.03361129760742,2211.0,small_airport,MG,Brazil
,SD72,Fazenda São João do Monge Airstrip,-14.883889,-47.641389,3606.0,small_airport,GO,Brazil
,,Colonia Oquita Montenegro Airstrip,31.1611,-109.2203,,small_airport,SON,Mexico
,LKE,La Calera Airport,31.2523,-109.608002,4213.0,small_airport,SON,Mexico
,RLC,Rancho Los Chirriones Airport,31.0276,-109.204,3500.0,small_airport,SON,Mexico
,,El Tesoro Airport,13.23916721343994,-87.00555419921875,1318.0,small_airport,CH,Honduras
,,Aguacate Airport,22.987355,-81.891918,318.0,small_airport,16,Cuba
,AGH,Hacaritama Airport,8.247,-73.5814,545.0,small_airport,CES,Colombia
,AGI,El Paraíso Airport,8.128611,-73.584722,303.0,small_airport,CES,Colombia
,AGY,Base Principal Celta Airport,8.2025,-73.631667,317.0,small_airport,CES,Colombia
,CAL,Calima Airport,8.283333,-73.645833,400.0,small_airport,CES,Colombia
,,Aguaclara Airport,4.747105,-72.987735,1090.0,closed,CAS,Colombia
,,Puná Southwest Airport,-3.01335,-80.257,15.0,small_airport,G,Ecuador
,,Aguadulce Airport,8.251649856567383,-80.56539916992188,104.0,small_airport,2,Panama
,TKT,La Gloria Airport,26.3304,-99.4858,526.0,small_airport,NLE,Mexico
,,Arroyo Carrizalejos Airport,26.38208,-99.60298,660.0,small_airport,NLE,Mexico
,RHD,Rancho La Joya Airport,26.301306,-99.635639,741.0,small_airport,NLE,Mexico
,AGL,Agualeguas National Airport,26.334,-99.542397,676.0,small_airport,NLE,Mexico
,,Ward Ranch Airport,33.413347,-116.843255,2500.0,closed,CA,United States
,,Oropeza Airport,33.4381,-116.88491,1880.0,small_airport,CA,United States
,SMF,Finca La Frontera Airport,-22.12351,-63.29055,160.0,small_airport,A,Argentina
,,Aguas Calientes Airport,-8.833330154418945,-74.68329620361328,9840.0,small_airport,HUC,Peru
,,Fazenda São João Airport,-22.794166564941406,-49.34111022949219,2146.0,small_airport,SP,Brazil
,SP0185,Fazenda Tabaroa Airport,-22.7976,-49.269128,2149.0,small_airport,SP,Brazil
,,Aguaytia Airport,-9.037409782409668,-75.50920104980469,5853.0,small_airport,UCA,Peru
,AZG,El Porvenir Airport,5.199722,-72.406667,787.0,small_airport,CAS,Colombia
,AGM,El Moriche Airport,5.015556,-72.406944,670.0,small_airport,CAS,Colombia
,AGU,Maríaangélica Airport,5.054167,-72.445278,715.0,small_airport,CAS,Colombia
,AGJ,Jamaica Airport,5.092778,-72.450278,751.0,small_airport,CAS,Colombia
,FCA,Fasca Main Base Airport,5.155278,-72.520833,853.0,small_airport,CAS,Colombia
,,Domélia Airstrip,-22.745532,-49.291213,2077.0,small_airport,SP,Brazil
,,Windmill Airstrip,33.651667,-113.223333,,small_airport,AZ,United States
,26AZ,Flying Dare's Ranch Airport,34.012001037597656,-113.2030029296875,2192.0,small_airport,AZ,United States
,27AZ,Eagle Roost Airpark,33.919276,-113.167795,2206.0,small_airport,AZ,United States
,28AZ,Sampley's Airport,33.922798156738,-113.18099975586,2208.0,small_airport,AZ,United States
,,Hillair Dirt Strip,33.916869,-113.189049,2210.0,closed,AZ,United States
,BAG,Aerosam Airport,18.98022,-102.71668,983.0,small_airport,MIC,Mexico
,AGI,Aguililla Airport,18.742388,-102.801245,3175.0,small_airport,MIC,Mexico
,TTO,Tototan Airstrip,18.367495,-102.772036,1148.0,small_airport,MIC,Mexico
,,Agutaya Airport,11.15911,120.95376,,small_airport,PLW,Philippines
,,Ahlhorn Air Force Base,52.882999,8.233,162.0,closed,NI,Germany
,,Ahmadi Military Air Field,29.099199,51.035301,,small_airport,18,Iran
,PAU,Santa Paula Airport,25.8466,-108.9707,65.0,small_airport,SIN,Mexico
,PMY,Mayocoba Agricultural Airstrip,25.933889,-109.210556,26.0,small_airport,SIN,Mexico
